Signal_Date,Ticker,Analysis_Type,Reference_Price,Reference_DT,Signal,Threshold_pct,Entry_Price,Entry_DT,SG_Natural,SL_pct,SG_pct,SL_price,SG_price,Deduped
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,1%,179873.33,2026-01-27 10:00:00,,0.0075,0.002,181222.38,179513.58,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,1%,179873.33,2026-01-27 10:00:00,,0.0075,0.005,181222.38,178973.96,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,1%,179873.33,2026-01-27 10:00:00,,0.0075,0.0075,181222.38,178524.28,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,2%,181654.26,2026-01-27 10:00:00,,0.002,0.002,182017.57,181290.95,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,2%,181654.26,2026-01-27 10:00:00,,0.002,0.005,182017.57,180745.99,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,2%,181654.26,2026-01-27 10:00:00,,0.002,0.0075,182017.57,180291.85,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,2%,181654.26,2026-01-27 10:00:00,,0.005,0.002,182562.53,181290.95,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,2%,181654.26,2026-01-27 10:00:00,,0.005,0.005,182562.53,180745.99,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,2%,181654.26,2026-01-27 10:00:00,,0.005,0.0075,182562.53,180291.85,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,2%,181654.26,2026-01-27 10:00:00,,0.0075,0.002,183016.67,181290.95,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,2%,181654.26,2026-01-27 10:00:00,,0.0075,0.005,183016.67,180745.99,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,2%,181654.26,2026-01-27 10:00:00,,0.0075,0.0075,183016.67,180291.85,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,2%,182436.29,2026-01-27 11:00:00,,0.002,0.002,182801.16,182071.42,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,2%,182436.29,2026-01-27 11:00:00,,0.002,0.005,182801.16,181524.11,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,2%,182436.29,2026-01-27 11:00:00,,0.002,0.0075,182801.16,181068.02,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,2%,182436.29,2026-01-27 11:00:00,,0.005,0.002,183348.47,182071.42,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,2%,182436.29,2026-01-27 11:00:00,,0.005,0.005,183348.47,181524.11,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,2%,182436.29,2026-01-27 11:00:00,,0.005,0.0075,183348.47,181068.02,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,2%,182436.29,2026-01-27 11:00:00,,0.0075,0.002,183804.56,182071.42,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,2%,182436.29,2026-01-27 11:00:00,,0.0075,0.005,183804.56,181524.11,False
2026-01-27,^BVSP,open_vs_prev_open,178859.11,2026-01-26 10:00:00,SELL,2%,182436.29,2026-01-27 11:00:00,,0.0075,0.0075,183804.56,181068.02,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,2%,183133.89,2026-01-27 13:00:00,179543.03,0.002,0.002,183500.16,182767.62,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,2%,183133.89,2026-01-27 13:00:00,179543.03,0.002,0.005,183500.16,182218.22,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,2%,183133.89,2026-01-27 13:00:00,179543.03,0.002,0.0075,183500.16,181760.39,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,2%,183133.89,2026-01-27 13:00:00,179543.03,0.005,0.002,184049.56,182767.62,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,2%,183133.89,2026-01-27 13:00:00,179543.03,0.005,0.005,184049.56,182218.22,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,2%,183133.89,2026-01-27 13:00:00,179543.03,0.005,0.0075,184049.56,181760.39,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,2%,183133.89,2026-01-27 13:00:00,179543.03,0.0075,0.002,184507.39,182767.62,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,2%,183133.89,2026-01-27 13:00:00,179543.03,0.0075,0.005,184507.39,182218.22,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,2%,183133.89,2026-01-27 13:00:00,179543.03,0.0075,0.0075,184507.39,181760.39,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,1%,180640.97,2026-01-28 10:00:00,,0.002,0.002,181002.25,180279.69,False
2026-01-28,^BVSP,open_vs_prev_open,178852.45,2026-01-27 10:00:00,SELL,1%,180640.97,2026-01-28 10:00:00,,0.002,0.005,181002.25,179737.77,False
