Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-15 15:00:00,129224.51,129485.44,129160.17,129456.51,0.0,0.0,0.0
2024-07-15 16:00:00,129466.63,129471.62,129340.93,129358.27,0.0,0.0,0.0
2024-07-16 11:00:00,129205.7,129308.36,129130.3,129308.36,0.0,0.0,0.0
2024-07-16 12:00:00,129268.63,129363.03,128885.96,128937.33,0.0,0.0,0.0
2024-07-16 13:00:00,128933.06,129055.82,128760.81,128927.72,0.0,0.0,0.0
2024-07-16 14:00:00,128922.38,129202.58,128877.02,129102.46,0.0,0.0,0.0
2024-07-16 15:00:00,129089.17,129324.41,128970.78,129012.98,0.0,0.0,0.0
2024-07-16 16:00:00,128998.07,129125.88,128967.23,129078.1,0.0,0.0,0.0
2024-07-17 10:00:00,129111.7,129354.19,128741.45,129256.87,0.0,0.0,0.0
2024-07-17 11:00:00,129272.0,129522.51,128954.82,129393.62,0.0,0.0,0.0
2024-07-17 12:00:00,129392.65,129588.99,129260.5,129318.02,0.0,0.0,0.0
2024-07-17 13:00:00,129336.22,129454.07,129168.82,129454.07,0.0,0.0,0.0
2024-07-17 14:00:00,129472.75,129618.93,129394.29,129459.25,0.0,0.0,0.0
2024-07-17 15:00:00,129463.65,129657.77,129384.4,129579.12,0.0,0.0,0.0
2024-07-17 16:00:00,129559.38,129601.35,129465.41,129465.41,0.0,0.0,0.0
2024-07-18 10:00:00,129450.32,129453.81,128598.42,128731.82,0.0,0.0,0.0
2024-07-18 11:00:00,128742.45,128760.23,128255.54,128298.67,0.0,0.0,0.0
2024-07-18 12:00:00,128288.53,128391.95,128150.42,128218.26,0.0,0.0,0.0
2024-07-18 13:00:00,128207.54,128283.19,127973.3,128050.82,0.0,0.0,0.0
2024-07-18 14:00:00,128041.97,128041.97,127847.25,127967.84,0.0,0.0,0.0
2024-07-18 15:00:00,127969.13,127969.13,127577.05,127685.96,0.0,0.0,0.0
2024-07-18 16:00:00,127693.65,127693.65,127522.81,127572.54,0.0,0.0,0.0
2024-07-19 10:00:00,127652.06,128360.05,127652.06,128171.3,0.0,0.0,0.0
2024-07-19 11:00:00,128172.05,128354.94,127791.36,127920.87,0.0,0.0,0.0
2024-07-19 12:00:00,127932.99,128031.05,127657.83,127808.4,0.0,0.0,0.0
2024-07-19 13:00:00,127811.34,127901.43,127756.69,127884.11,0.0,0.0,0.0
2024-07-19 14:00:00,127874.93,128001.58,127743.48,127883.05,0.0,0.0,0.0
2024-07-19 15:00:00,127888.7,127888.7,127412.84,127424.32,0.0,0.0,0.0
2024-07-19 16:00:00,127434.98,127665.08,127434.98,127657.09,0.0,0.0,0.0
2024-07-22 10:00:00,127616.15,127895.69,127455.86,127512.45,0.0,0.0,0.0
2024-07-22 11:00:00,127527.74,128026.7,127486.38,128013.32,0.0,0.0,0.0
2024-07-22 12:00:00,128039.99,128084.71,127651.13,128023.69,0.0,0.0,0.0
2024-07-22 13:00:00,128033.99,128090.2,127921.34,128012.91,0.0,0.0,0.0
2024-07-22 14:00:00,128037.63,128150.97,128026.71,128053.01,0.0,0.0,0.0
2024-07-22 15:00:00,128050.45,128082.63,127886.6,127915.09,0.0,0.0,0.0
2024-07-22 16:00:00,127926.05,127975.25,127840.9,127952.62,0.0,0.0,0.0
2024-07-23 10:00:00,127859.63,127859.63,126973.18,127044.74,0.0,0.0,0.0
2024-07-23 11:00:00,127079.73,127296.84,126997.61,127051.3,0.0,0.0,0.0
2024-07-23 12:00:00,127066.52,127232.61,126968.22,127027.09,0.0,0.0,0.0
2024-07-23 13:00:00,127055.52,127085.35,126840.71,126882.86,0.0,0.0,0.0
2024-07-23 14:00:00,126937.19,126945.61,126660.21,126660.21,0.0,0.0,0.0
2024-07-23 15:00:00,126681.82,126703.28,126589.83,126635.74,0.0,0.0,0.0
2024-07-23 16:00:00,126629.34,126635.27,126530.02,126632.35,0.0,0.0,0.0
2024-07-24 10:00:00,126595.56,126679.61,126217.81,126350.44,0.0,0.0,0.0
2024-07-24 11:00:00,126412.6,126742.8,126351.26,126728.78,0.0,0.0,0.0
2024-07-24 12:00:00,126748.75,126822.5,126640.97,126646.69,0.0,0.0,0.0
2024-07-24 13:00:00,126639.75,126747.25,126498.06,126556.09,0.0,0.0,0.0
2024-07-24 14:00:00,126589.09,126728.8,126443.65,126445.6,0.0,0.0,0.0
2024-07-24 15:00:00,126467.1,126469.64,126233.42,126437.58,0.0,0.0,0.0
2024-07-24 16:00:00,126425.4,126589.84,126311.21,126511.87,0.0,0.0,0.0
2024-07-25 10:00:00,126422.73,126422.73,125626.28,125879.26,0.0,0.0,0.0
2024-07-25 11:00:00,125872.97,126094.21,125714.33,125991.69,0.0,0.0,0.0
2024-07-25 12:00:00,125997.05,126094.2,125926.46,126011.33,0.0,0.0,0.0
2024-07-25 13:00:00,126033.36,126248.54,125833.86,126211.24,0.0,0.0,0.0
2024-07-25 14:00:00,126200.58,126249.62,125977.87,126213.36,0.0,0.0,0.0
2024-07-25 15:00:00,126197.63,126221.13,125901.26,125978.46,0.0,0.0,0.0
2024-07-25 16:00:00,125981.71,126125.82,125981.71,126108.08,0.0,0.0,0.0
2024-07-26 10:00:00,125964.25,126401.44,125953.28,126338.8,0.0,0.0,0.0
2024-07-26 11:00:00,126287.73,126642.92,126237.46,126577.46,0.0,0.0,0.0
2024-07-26 12:00:00,126562.84,126911.18,126562.84,126904.45,0.0,0.0,0.0
2024-07-26 13:00:00,126916.64,127267.91,126910.71,127267.91,0.0,0.0,0.0
2024-07-26 14:00:00,127256.47,127406.81,127199.21,127349.39,0.0,0.0,0.0
2024-07-26 15:00:00,127332.12,127699.91,127312.58,127499.12,0.0,0.0,0.0
2024-07-26 16:00:00,127495.46,127627.22,127425.32,127591.13,0.0,0.0,0.0
2024-07-29 10:00:00,127492.49,127657.17,126936.86,126949.66,0.0,0.0,0.0
2024-07-29 11:00:00,126985.71,127045.89,126605.66,126719.82,0.0,0.0,0.0
2024-07-29 12:00:00,126684.0,126790.01,126630.3,126697.35,0.0,0.0,0.0
2024-07-29 13:00:00,126712.27,126906.38,126698.69,126853.19,0.0,0.0,0.0
2024-07-29 14:00:00,126835.66,126981.44,126730.04,126952.49,0.0,0.0,0.0
2024-07-29 15:00:00,126921.82,126951.26,126799.9,126916.77,0.0,0.0,0.0
2024-07-29 16:00:00,126878.59,127041.07,126872.19,127025.34,0.0,0.0,0.0
2024-07-30 10:00:00,126950.76,126950.76,126263.91,126372.15,0.0,0.0,0.0
2024-07-30 11:00:00,126398.17,126560.05,126221.38,126434.06,0.0,0.0,0.0
2024-07-30 12:00:00,126438.53,126438.53,126152.49,126193.46,0.0,0.0,0.0
2024-07-30 13:00:00,126188.61,126311.37,126058.64,126083.92,0.0,0.0,0.0
2024-07-30 14:00:00,126094.22,126151.82,125972.91,126148.35,0.0,0.0,0.0
2024-07-30 15:00:00,126136.98,126230.02,126112.68,126230.02,0.0,0.0,0.0
2024-07-30 16:00:00,126206.55,126367.93,126202.79,126290.2,0.0,0.0,0.0
2024-07-31 10:00:00,126139.21,127577.3,126139.21,127164.94,0.0,0.0,0.0
2024-07-31 11:00:00,127175.49,127445.46,127146.15,127264.67,0.0,0.0,0.0
2024-07-31 12:00:00,127235.67,127417.66,127198.98,127353.45,0.0,0.0,0.0
2024-07-31 13:00:00,127340.67,127801.95,127340.67,127768.26,0.0,0.0,0.0
2024-07-31 14:00:00,127735.12,127800.72,127447.89,127514.0,0.0,0.0,0.0
2024-07-31 15:00:00,127489.73,127820.96,127317.22,127769.02,0.0,0.0,0.0
2024-07-31 16:00:00,127779.39,127852.69,127369.28,127471.61,0.0,0.0,0.0
2024-08-01 10:00:00,127652.02,128720.57,127651.32,128651.82,0.0,0.0,0.0
2024-08-01 11:00:00,128669.88,128761.54,128261.44,128283.12,0.0,0.0,0.0
2024-08-01 12:00:00,128278.7,128278.7,127808.06,127811.55,0.0,0.0,0.0
2024-08-01 13:00:00,127787.19,127912.33,127487.93,127654.03,0.0,0.0,0.0
2024-08-01 14:00:00,127608.59,127796.28,127529.34,127704.8,0.0,0.0,0.0
2024-08-01 15:00:00,127711.42,127730.92,127174.4,127174.4,0.0,0.0,0.0
2024-08-01 16:00:00,127186.22,127505.16,127149.63,127412.95,0.0,0.0,0.0
2024-08-02 10:00:00,127395.1,128103.59,126779.92,126840.0,0.0,0.0,0.0
2024-08-02 11:00:00,126856.58,127096.22,126341.43,126341.43,0.0,0.0,0.0
2024-08-02 12:00:00,126306.44,126387.68,126098.63,126193.55,0.0,0.0,0.0
2024-08-02 13:00:00,126190.61,126249.96,125968.88,126138.64,0.0,0.0,0.0
2024-08-02 14:00:00,126170.27,126301.19,125984.44,126028.97,0.0,0.0,0.0
2024-08-02 15:00:00,126026.55,126133.36,125936.75,125969.64,0.0,0.0,0.0
2024-08-02 16:00:00,125976.05,126074.43,125730.94,125772.62,0.0,0.0,0.0
2024-08-05 10:00:00,125850.51,125850.51,123073.16,124073.69,0.0,0.0,0.0
2024-08-05 11:00:00,124048.3,124521.82,124048.3,124308.91,0.0,0.0,0.0
2024-08-05 12:00:00,124311.76,124913.06,124150.29,124654.7,0.0,0.0,0.0
2024-08-05 13:00:00,124612.06,125008.23,124611.76,124803.94,0.0,0.0,0.0
2024-08-05 14:00:00,124775.64,125323.43,124775.64,125035.48,0.0,0.0,0.0
2024-08-05 15:00:00,125050.64,125193.16,124855.0,124964.21,0.0,0.0,0.0
2024-08-05 16:00:00,124932.95,125219.06,124917.7,125216.03,0.0,0.0,0.0
2024-08-06 10:00:00,125270.05,125816.02,125261.37,125557.66,0.0,0.0,0.0
2024-08-06 11:00:00,125573.13,125786.46,125281.18,125281.18,0.0,0.0,0.0
2024-08-06 12:00:00,125291.21,125776.04,125291.21,125776.04,0.0,0.0,0.0
2024-08-06 13:00:00,125778.81,126236.6,125762.74,126073.61,0.0,0.0,0.0
2024-08-06 14:00:00,126064.07,126525.11,126055.66,126364.41,0.0,0.0,0.0
2024-08-06 15:00:00,126341.6,126966.28,126341.6,126747.2,0.0,0.0,0.0
2024-08-06 16:00:00,126749.74,126749.74,126321.17,126345.63,0.0,0.0,0.0
2024-08-07 10:00:00,126267.7,127405.01,126267.7,127405.01,0.0,0.0,0.0
2024-08-07 11:00:00,127364.5,127364.5,126718.73,126847.96,0.0,0.0,0.0
2024-08-07 12:00:00,126922.33,127199.38,126842.74,127181.72,0.0,0.0,0.0
2024-08-07 13:00:00,127189.43,127189.43,126814.68,126816.91,0.0,0.0,0.0
2024-08-07 14:00:00,126835.74,126952.64,126668.52,126846.0,0.0,0.0,0.0
2024-08-07 15:00:00,126859.01,127110.2,126666.35,127110.2,0.0,0.0,0.0
2024-08-07 16:00:00,127104.79,127485.47,127082.99,127369.39,0.0,0.0,0.0
2024-08-08 10:00:00,127515.17,128245.92,127515.17,128245.92,0.0,0.0,0.0
2024-08-08 11:00:00,128197.02,128522.73,128170.32,128433.34,0.0,0.0,0.0
2024-08-08 12:00:00,128407.99,128656.98,128351.73,128630.05,0.0,0.0,0.0
2024-08-08 13:00:00,128646.82,128646.82,128479.22,128582.48,0.0,0.0,0.0
2024-08-08 14:00:00,128563.24,128686.99,128410.73,128554.63,0.0,0.0,0.0
2024-08-08 15:00:00,128543.04,128792.99,128501.67,128630.84,0.0,0.0,0.0
2024-08-08 16:00:00,128628.28,128628.28,128508.13,128573.03,0.0,0.0,0.0
2024-08-09 10:00:00,128661.52,129583.07,128661.52,129131.73,0.0,0.0,0.0
2024-08-09 11:00:00,129136.51,129631.84,129044.37,129619.4,0.0,0.0,0.0
2024-08-09 12:00:00,129588.96,129845.82,129588.96,129667.79,0.0,0.0,0.0
2024-08-09 13:00:00,129665.31,130101.69,129665.31,130092.85,0.0,0.0,0.0
2024-08-09 14:00:00,130076.8,130631.17,130076.8,130394.75,0.0,0.0,0.0
2024-08-09 15:00:00,130372.03,130542.06,130281.14,130450.75,0.0,0.0,0.0
2024-08-09 16:00:00,130461.01,130610.61,130394.58,130498.26,0.0,0.0,0.0
2024-08-12 10:00:00,130615.25,131661.98,130615.25,131192.28,0.0,0.0,0.0
2024-08-12 11:00:00,131222.83,131522.81,131194.67,131489.11,0.0,0.0,0.0
2024-08-12 12:00:00,131482.45,131536.77,131195.28,131536.77,0.0,0.0,0.0
2024-08-12 13:00:00,131511.19,131643.56,131447.03,131548.94,0.0,0.0,0.0
2024-08-12 14:00:00,131532.98,131532.98,131249.84,131315.75,0.0,0.0,0.0
2024-08-12 15:00:00,131311.59,131355.34,131127.09,131310.94,0.0,0.0,0.0
2024-08-12 16:00:00,131334.39,131379.92,131199.83,131221.8,0.0,0.0,0.0
2024-08-13 10:00:00,131115.41,132182.41,131115.41,132103.89,0.0,0.0,0.0
2024-08-13 11:00:00,132081.39,132319.17,131948.91,132093.64,0.0,0.0,0.0
2024-08-13 12:00:00,132091.34,132165.02,131903.77,131922.75,0.0,0.0,0.0
2024-08-13 13:00:00,131915.86,132337.94,131898.52,132188.45,0.0,0.0,0.0
2024-08-13 14:00:00,132205.23,132429.5,132125.14,132200.7,0.0,0.0,0.0
2024-08-13 15:00:00,132236.31,132401.48,132236.31,132360.05,0.0,0.0,0.0
2024-08-13 16:00:00,132350.66,132425.2,132307.41,132349.22,0.0,0.0,0.0
2024-08-14 10:00:00,132398.02,133264.02,132112.23,132712.44,0.0,0.0,0.0
2024-08-14 11:00:00,132738.48,132928.89,132624.08,132819.98,0.0,0.0,0.0
2024-08-14 12:00:00,132834.91,133103.48,132734.47,133101.69,0.0,0.0,0.0
2024-08-14 13:00:00,133076.27,133173.2,132928.48,133083.81,0.0,0.0,0.0
2024-08-14 14:00:00,133123.22,133579.2,133123.22,133577.64,0.0,0.0,0.0
2024-08-14 15:00:00,133574.06,133777.19,133537.3,133742.41,0.0,0.0,0.0
2024-08-14 16:00:00,133726.41,133726.41,133274.03,133274.03,0.0,0.0,0.0
2024-08-15 10:00:00,133318.77,134057.66,133318.77,133885.7,0.0,0.0,0.0
2024-08-15 11:00:00,133888.95,134188.91,133839.14,134171.69,0.0,0.0,0.0
2024-08-15 12:00:00,134176.27,134404.52,134176.27,134351.39,0.0,0.0,0.0
2024-08-15 13:00:00,134354.06,134574.5,134340.33,134399.14,0.0,0.0,0.0
2024-08-15 14:00:00,134408.97,134533.91,134326.92,134400.31,0.0,0.0,0.0
2024-08-15 15:00:00,134401.16,134441.16,134060.28,134144.52,0.0,0.0,0.0
2024-08-15 16:00:00,134118.47,134278.98,134077.44,134101.42,0.0,0.0,0.0
2024-08-16 10:00:00,134153.81,134781.44,134153.81,134716.31,0.0,0.0,0.0
2024-08-16 11:00:00,134705.27,134736.45,134131.19,134243.7,0.0,0.0,0.0
2024-08-16 12:00:00,134239.16,134305.08,134097.27,134270.12,0.0,0.0,0.0
2024-08-16 13:00:00,134272.58,134531.0,134233.44,134436.62,0.0,0.0,0.0
2024-08-16 14:00:00,134433.17,134453.34,134003.22,134101.05,0.0,0.0,0.0
2024-08-16 15:00:00,134089.3,134139.16,133851.67,134028.23,0.0,0.0,0.0
2024-08-16 16:00:00,134015.38,134068.17,133876.55,133876.55,0.0,0.0,0.0
2024-08-19 10:00:00,133953.31,135182.19,133953.31,135137.41,0.0,0.0,0.0
2024-08-19 11:00:00,135154.53,135349.94,135102.78,135279.27,0.0,0.0,0.0
2024-08-19 12:00:00,135260.05,135623.2,135214.3,135564.66,0.0,0.0,0.0
2024-08-19 13:00:00,135541.48,135764.41,135529.53,135738.62,0.0,0.0,0.0
2024-08-19 14:00:00,135721.08,136179.2,135721.08,135988.94,0.0,0.0,0.0
2024-08-19 15:00:00,135971.53,136064.95,135775.98,135845.95,0.0,0.0,0.0
2024-08-19 16:00:00,135845.31,136069.69,135809.58,135948.52,0.0,0.0,0.0
2024-08-20 10:00:00,135778.5,136190.62,135464.94,135530.38,0.0,0.0,0.0
2024-08-20 11:00:00,135574.72,135601.61,135311.69,135551.12,0.0,0.0,0.0
2024-08-20 12:00:00,135616.7,135878.94,135554.73,135793.83,0.0,0.0,0.0
2024-08-20 13:00:00,135829.25,136264.44,135808.64,136050.19,0.0,0.0,0.0
2024-08-20 14:00:00,136036.08,136191.09,135873.19,136158.11,0.0,0.0,0.0
2024-08-20 15:00:00,136189.61,136329.8,136152.09,136181.94,0.0,0.0,0.0
2024-08-20 16:00:00,136186.06,136282.7,136086.88,136149.16,0.0,0.0,0.0
2024-08-21 10:00:00,136088.19,137039.55,136085.84,136773.84,0.0,0.0,0.0
2024-08-21 11:00:00,136745.5,136813.03,136295.7,136429.14,0.0,0.0,0.0
2024-08-21 12:00:00,136417.48,136590.95,136245.84,136279.7,0.0,0.0,0.0
2024-08-21 13:00:00,136300.09,136432.02,136225.7,136289.23,0.0,0.0,0.0
2024-08-21 14:00:00,136285.95,136473.95,136189.53,136276.52,0.0,0.0,0.0
2024-08-21 15:00:00,136305.73,136729.52,136305.73,136591.36,0.0,0.0,0.0
2024-08-21 16:00:00,136612.34,136621.48,136493.95,136495.7,0.0,0.0,0.0
2024-08-22 10:00:00,136462.19,136462.19,135601.58,135704.73,0.0,0.0,0.0
2024-08-22 11:00:00,135702.23,135831.17,135464.28,135617.3,0.0,0.0,0.0
2024-08-22 12:00:00,135636.05,135783.94,135074.38,135106.67,0.0,0.0,0.0
2024-08-22 13:00:00,135124.84,135253.94,135063.64,135136.86,0.0,0.0,0.0
2024-08-22 14:00:00,135125.19,135206.75,134835.73,134901.31,0.0,0.0,0.0
2024-08-22 15:00:00,134907.23,135232.33,134837.55,135180.45,0.0,0.0,0.0
2024-08-22 16:00:00,135166.91,135297.94,134970.66,134970.66,0.0,0.0,0.0
2024-08-23 10:00:00,135174.19,136014.23,135174.19,135546.69,0.0,0.0,0.0
2024-08-23 11:00:00,135545.52,136350.27,135545.52,136350.27,0.0,0.0,0.0
2024-08-23 12:00:00,136342.92,136477.53,136197.16,136222.81,0.0,0.0,0.0
2024-08-23 13:00:00,136239.25,136394.25,136044.22,136231.48,0.0,0.0,0.0
2024-08-23 14:00:00,136205.8,136234.84,136100.09,136176.89,0.0,0.0,0.0
2024-08-23 15:00:00,136175.3,136266.94,136026.62,136033.86,0.0,0.0,0.0
2024-08-23 16:00:00,136052.59,136093.78,135803.0,135803.0,0.0,0.0,0.0
2024-08-26 10:00:00,135608.47,136683.03,135595.59,136643.7,0.0,0.0,0.0
2024-08-26 11:00:00,136605.48,136888.95,136462.66,136520.84,0.0,0.0,0.0
2024-08-26 12:00:00,136524.33,136617.8,136227.06,136497.78,0.0,0.0,0.0
2024-08-26 13:00:00,136561.55,136874.64,136500.25,136760.38,0.0,0.0,0.0
2024-08-26 14:00:00,136722.98,137013.05,136710.55,136838.92,0.0,0.0,0.0
2024-08-26 15:00:00,136810.62,136882.73,136689.22,136882.61,0.0,0.0,0.0
2024-08-26 16:00:00,136886.83,136915.38,136794.41,136893.7,0.0,0.0,0.0
2024-08-27 10:00:00,136888.16,137120.12,136664.41,136885.64,0.0,0.0,0.0
2024-08-27 11:00:00,136834.78,137208.31,136740.34,137076.97,0.0,0.0,0.0
2024-08-27 12:00:00,137078.19,137212.64,136842.72,136851.23,0.0,0.0,0.0
2024-08-27 13:00:00,136858.73,136900.44,136746.64,136794.48,0.0,0.0,0.0
2024-08-27 14:00:00,136787.16,137002.98,136787.16,136942.73,0.0,0.0,0.0
2024-08-27 15:00:00,136952.02,137060.31,136923.22,136980.52,0.0,0.0,0.0
2024-08-27 16:00:00,136989.91,137083.44,136941.48,137009.39,0.0,0.0,0.0
2024-08-28 10:00:00,136775.91,136775.91,135746.41,136109.33,0.0,0.0,0.0
2024-08-28 11:00:00,136077.58,136834.91,136077.58,136687.7,0.0,0.0,0.0
2024-08-28 12:00:00,136702.41,136763.41,136407.19,136737.81,0.0,0.0,0.0
2024-08-28 13:00:00,136702.31,136874.02,136488.38,136779.73,0.0,0.0,0.0
2024-08-28 14:00:00,136772.97,137002.14,136772.97,136851.19,0.0,0.0,0.0
2024-08-28 15:00:00,136835.23,137221.59,136738.5,137221.59,0.0,0.0,0.0
2024-08-28 16:00:00,137239.08,137469.27,137222.36,137386.09,0.0,0.0,0.0
2024-08-29 10:00:00,137349.23,137370.36,136462.19,136752.88,0.0,0.0,0.0
2024-08-29 11:00:00,136730.38,136777.98,136161.41,136307.16,0.0,0.0,0.0
2024-08-29 12:00:00,136315.77,136315.77,136018.11,136085.2,0.0,0.0,0.0
2024-08-29 13:00:00,136061.23,136130.92,135861.45,135940.25,0.0,0.0,0.0
2024-08-29 14:00:00,135937.91,136229.34,135857.81,136229.34,0.0,0.0,0.0
2024-08-29 15:00:00,136222.17,136372.22,135987.89,136216.62,0.0,0.0,0.0
2024-08-29 16:00:00,136201.59,136336.59,135991.7,136031.19,0.0,0.0,0.0
2024-08-30 10:00:00,136041.34,136041.34,134910.48,135374.25,0.0,0.0,0.0
2024-08-30 11:00:00,135329.33,136136.69,135329.33,136028.36,0.0,0.0,0.0
2024-08-30 12:00:00,135999.91,136138.94,135685.23,135685.23,0.0,0.0,0.0
2024-08-30 13:00:00,135668.41,135770.2,135210.92,135279.2,0.0,0.0,0.0
2024-08-30 14:00:00,135279.81,135497.98,135279.81,135430.69,0.0,0.0,0.0
2024-08-30 15:00:00,135421.02,135494.12,135339.06,135347.84,0.0,0.0,0.0
2024-08-30 16:00:00,135359.48,135510.55,135341.28,135496.3,0.0,0.0,0.0
2024-09-02 10:00:00,136003.81,136003.81,134675.91,134693.69,0.0,0.0,0.0
2024-09-02 11:00:00,134739.16,134881.27,134496.7,134761.34,0.0,0.0,0.0
2024-09-02 12:00:00,134773.58,134924.88,134716.44,134859.38,0.0,0.0,0.0
2024-09-02 13:00:00,134883.84,134899.53,134692.45,134890.44,0.0,0.0,0.0
2024-09-02 14:00:00,134892.2,135266.06,134861.91,135061.05,0.0,0.0,0.0
2024-09-02 15:00:00,135022.02,135022.02,134903.28,134926.69,0.0,0.0,0.0
2024-09-02 16:00:00,134898.73,135037.06,134813.2,134834.02,0.0,0.0,0.0
2024-09-03 10:00:00,134918.56,134947.77,134390.55,134507.3,0.0,0.0,0.0
2024-09-03 11:00:00,134514.02,135010.55,134259.55,134554.48,0.0,0.0,0.0
2024-09-03 12:00:00,134574.8,134697.34,134355.84,134404.34,0.0,0.0,0.0
2024-09-03 13:00:00,134398.75,134686.5,134398.75,134478.58,0.0,0.0,0.0
2024-09-03 14:00:00,134468.44,134837.06,134468.44,134537.39,0.0,0.0,0.0
2024-09-03 15:00:00,134542.69,134609.2,134381.8,134458.02,0.0,0.0,0.0
2024-09-03 16:00:00,134444.98,134528.66,134171.3,134297.8,0.0,0.0,0.0
2024-09-04 10:00:00,134359.02,136203.95,134359.02,136172.53,0.0,0.0,0.0
2024-09-04 11:00:00,136126.2,136721.8,135992.69,136721.8,0.0,0.0,0.0
2024-09-04 12:00:00,136838.27,136838.27,136511.78,136529.44,0.0,0.0,0.0
2024-09-04 13:00:00,136522.25,136540.28,136383.23,136420.34,0.0,0.0,0.0
2024-09-04 14:00:00,136428.19,136428.92,136127.06,136182.86,0.0,0.0,0.0
2024-09-04 15:00:00,136213.5,136342.34,136129.73,136212.17,0.0,0.0,0.0
2024-09-04 16:00:00,136201.25,136709.02,136201.25,136461.88,0.0,0.0,0.0
2024-09-05 10:00:00,136111.94,136529.02,135959.31,136286.39,0.0,0.0,0.0
2024-09-05 11:00:00,136323.03,136498.48,136067.19,136109.41,0.0,0.0,0.0
2024-09-05 12:00:00,136140.06,136286.38,136043.77,136065.58,0.0,0.0,0.0
2024-09-05 13:00:00,136058.59,136533.92,136035.98,136533.92,0.0,0.0,0.0
2024-09-05 14:00:00,136510.88,136656.05,136250.44,136341.22,0.0,0.0,0.0
2024-09-05 15:00:00,136372.27,136489.19,136246.69,136358.11,0.0,0.0,0.0
2024-09-05 16:00:00,136360.0,136633.52,136297.55,136456.81,0.0,0.0,0.0
2024-09-06 10:00:00,136508.3,136653.0,135831.88,136073.3,0.0,0.0,0.0
2024-09-06 11:00:00,136047.69,136115.27,135116.77,135172.67,0.0,0.0,0.0
2024-09-06 12:00:00,135166.02,135549.61,134882.12,134912.7,0.0,0.0,0.0
2024-09-06 13:00:00,134919.66,134987.44,134713.75,134812.66,0.0,0.0,0.0
2024-09-06 14:00:00,134817.12,134982.17,134616.33,134619.17,0.0,0.0,0.0
2024-09-06 15:00:00,134623.98,134789.09,134476.19,134755.05,0.0,0.0,0.0
2024-09-06 16:00:00,134777.05,134777.88,134584.72,134598.59,0.0,0.0,0.0
2024-09-09 10:00:00,134574.02,135189.88,134399.45,135138.06,0.0,0.0,0.0
2024-09-09 11:00:00,135129.3,135249.97,134965.14,135038.72,0.0,0.0,0.0
2024-09-09 12:00:00,135067.3,135089.3,134798.42,134884.62,0.0,0.0,0.0
2024-09-09 13:00:00,134884.56,135136.33,134786.42,135099.09,0.0,0.0,0.0
2024-09-09 14:00:00,135083.97,135177.38,134829.73,134874.52,0.0,0.0,0.0
2024-09-09 15:00:00,134851.59,134935.55,134675.98,134914.28,0.0,0.0,0.0
2024-09-09 16:00:00,134917.83,134981.91,134738.19,134747.41,0.0,0.0,0.0
2024-09-10 10:00:00,134737.69,134737.69,134048.36,134069.97,0.0,0.0,0.0
2024-09-10 11:00:00,134020.81,134107.83,133754.19,133911.16,0.0,0.0,0.0
2024-09-10 12:00:00,133926.52,134234.02,133875.28,133960.95,0.0,0.0,0.0
2024-09-10 13:00:00,133964.12,134124.12,133913.7,134028.94,0.0,0.0,0.0
2024-09-10 14:00:00,134026.84,134086.08,133790.05,133924.8,0.0,0.0,0.0
2024-09-10 15:00:00,133958.56,134326.2,133958.56,134310.42,0.0,0.0,0.0
2024-09-10 16:00:00,134333.11,134529.77,134245.2,134507.23,0.0,0.0,0.0
2024-09-11 10:00:00,134310.3,135087.31,134265.56,134348.89,0.0,0.0,0.0
2024-09-11 11:00:00,134399.27,134716.52,133756.97,134012.95,0.0,0.0,0.0
2024-09-11 12:00:00,134029.92,134489.36,133988.02,134489.36,0.0,0.0,0.0
2024-09-11 13:00:00,134490.12,134781.23,134444.56,134720.45,0.0,0.0,0.0
2024-09-11 14:00:00,134683.94,135004.34,134683.94,134913.09,0.0,0.0,0.0
2024-09-11 15:00:00,134893.02,134913.27,134615.19,134634.81,0.0,0.0,0.0
2024-09-11 16:00:00,134635.66,134693.69,134571.86,134683.34,0.0,0.0,0.0
2024-09-12 10:00:00,134676.59,134776.88,133980.41,134032.56,0.0,0.0,0.0
2024-09-12 11:00:00,134015.2,134160.02,133591.05,133679.38,0.0,0.0,0.0
2024-09-12 12:00:00,133645.88,134027.33,133620.69,133853.98,0.0,0.0,0.0
2024-09-12 13:00:00,133850.03,134013.11,133761.05,133995.8,0.0,0.0,0.0
2024-09-12 14:00:00,133991.28,134238.75,133888.86,134236.05,0.0,0.0,0.0
2024-09-12 15:00:00,134218.78,134356.94,134133.5,134267.56,0.0,0.0,0.0
2024-09-12 16:00:00,134249.95,134291.47,134161.81,134194.27,0.0,0.0,0.0
2024-09-13 10:00:00,134030.64,135795.27,134030.64,135741.27,0.0,0.0,0.0
2024-09-13 11:00:00,135688.61,135878.5,135353.09,135767.73,0.0,0.0,0.0
2024-09-13 12:00:00,135773.31,135793.3,135475.88,135613.95,0.0,0.0,0.0
2024-09-13 13:00:00,135638.06,135657.34,135015.44,135080.25,0.0,0.0,0.0
2024-09-13 14:00:00,135061.25,135127.59,134813.98,134818.77,0.0,0.0,0.0
2024-09-13 15:00:00,134847.31,135008.48,134713.42,134924.98,0.0,0.0,0.0
2024-09-13 16:00:00,134924.09,135093.7,134881.17,134971.7,0.0,0.0,0.0
2024-09-16 10:00:00,134884.77,135715.09,134869.97,135500.88,0.0,0.0,0.0
